id,code,name,account_type,reconcile,chart_template_id/id
na_account_account_6211,6211,Foreign Currency Transaction Loss,expense,False,l10n_na.na_chart_template
na_account_account_6212,6212,Foreign Currency Transaction Gain,income_other,False,l10n_na.na_chart_template
na_account_account_6231,6231,Gain (Loss) On Options (Purchased And Written),income_other,False,l10n_na.na_chart_template
na_account_account_6232,6232,Gain (Loss) On Futures And Forwards,income_other,False,l10n_na.na_chart_template
na_account_account_6233,6233,Gain (Loss) On Swaps,income_other,False,l10n_na.na_chart_template
na_account_account_6234,6234,Gain (Loss) On Commodity Contract Asset,income_other,False,l10n_na.na_chart_template
na_account_account_6235,6235,Gain (Loss) On Energy Marketing Contracts,income_other,False,l10n_na.na_chart_template
na_account_account_6236,6236,Gain (Loss) On Other Derivatives,income_other,False,l10n_na.na_chart_template
na_account_account_6251,6251,Gain (Loss) On Restructuring Of Debt,income_other,False,l10n_na.na_chart_template
na_account_account_6252,6252,Gain (Loss) On Extinguishment Of Debt,income_other,False,l10n_na.na_chart_template
na_account_account_6253,6253,Gain (Loss) On Repurchase Of Debt Instrument,income_other,False,l10n_na.na_chart_template
na_account_account_6271,6271,Impairment Loss (Reversal) Receivables (IFRS Only),income_other,False,l10n_na.na_chart_template
na_account_account_6272,6272,Impairment Loss (Reversal) Other Financial Assets (IFRS Only),income_other,False,l10n_na.na_chart_template
na_account_account_6312,6312,Real Estate Insurance,expense,False,l10n_na.na_chart_template
na_account_account_63101,63101,Production Tax Expense,expense,False,l10n_na.na_chart_template
na_account_account_63102,63102,Pump Taxes,expense,False,l10n_na.na_chart_template
na_account_account_63103,63103,Taxes Other,expense,False,l10n_na.na_chart_template
na_account_account_7111,7111,Accounts Receivable,asset_receivable,True,l10n_na.na_chart_template
na_account_account_7112,7112,Notes Receivable,asset_receivable,True,l10n_na.na_chart_template
na_account_account_7113,7113,Loans Receivable,asset_receivable,True,l10n_na.na_chart_template
na_account_account_7114,7114,Lease Receivables,asset_receivable,True,l10n_na.na_chart_template
na_account_account_7115,7115,Other Claims,asset_receivable,True,l10n_na.na_chart_template
na_account_account_7116,7116,Equity In Subsidiaries,equity,False,l10n_na.na_chart_template
na_account_account_71211,71211,Accounts Receivable,asset_receivable,True,l10n_na.na_chart_template
na_account_account_71212,71212,Notes Receivable,asset_receivable,True,l10n_na.na_chart_template
na_account_account_71213,71213,Loans And Leases,asset_receivable,True,l10n_na.na_chart_template
na_account_account_71214,71214,Other Claims Or Receivables,asset_receivable,True,l10n_na.na_chart_template
na_account_account_71215,71215,Equity In Subsidiaries,equity,False,l10n_na.na_chart_template
na_account_account_71221,71221,Employees,payable,True,l10n_na.na_chart_template
na_account_account_712221,712221,Principal Owners And Family Members,payable,True,l10n_na.na_chart_template
na_account_account_712222,712222,Key Management And Family Members,payable,True,l10n_na.na_chart_template
na_account_account_712223,712223,Other Parties That Control Or Can Significantly Management Or Operating Policies,payable,True,l10n_na.na_chart_template
na_account_account_71223,71223,Joint Ventures,payable,True,l10n_na.na_chart_template
na_account_account_71224,71224,Associates,payable,True,l10n_na.na_chart_template
na_account_account_71225,71225,Affiliates,payable,True,l10n_na.na_chart_template
na_account_account_71226,71226,Other Related Parties,payable,True,l10n_na.na_chart_template
na_account_account_7131,7131,Advances To Affiliates,asset_non_current,False,l10n_na.na_chart_template
na_account_account_7132,7132,Investments In Subsidiaries,asset_non_current,False,l10n_na.na_chart_template
na_account_account_7133,7133,Investments In Joint Ventures,asset_non_current,False,l10n_na.na_chart_template
na_account_account_7134,7134,Investments In Associates,asset_non_current,False,l10n_na.na_chart_template
na_account_account_71351,71351,Pension Trust,asset_non_current,False,l10n_na.na_chart_template
na_account_account_71352,71352,Profit Sharing Trust,asset_non_current,False,l10n_na.na_chart_template
na_account_account_71353,71353,Other Trusts ,asset_non_current,False,l10n_na.na_chart_template
na_account_account_71361,71361,Investments In Associates Accounted For Using Equity Method,equity,False,l10n_na.na_chart_template
na_account_account_71362,71362,Investments In Joint Ventures Accounted For Using Equity Method,equity,False,l10n_na.na_chart_template
na_account_account_7211,7211,Accounts Payable,payable,True,l10n_na.na_chart_template
na_account_account_7212,7212,Notes Payable,payable,True,l10n_na.na_chart_template
na_account_account_7213,7213,Loans Payable,payable,True,l10n_na.na_chart_template
na_account_account_7214,7214,Lease Payables,payable,True,l10n_na.na_chart_template
na_account_account_7215,7215,Other Obligations,payable,True,l10n_na.na_chart_template
na_account_account_72211,72211,Accounts Payable,payable,True,l10n_na.na_chart_template
na_account_account_72212,72212,Notes Payable,payable,True,l10n_na.na_chart_template
na_account_account_72213,72213,Loans And Leases Payable,payable,True,l10n_na.na_chart_template
na_account_account_72214,72214,Other Obligations Or Payables,payable,True,l10n_na.na_chart_template
na_account_account_72221,72221,Employees,payable,True,l10n_na.na_chart_template
na_account_account_72222,72222,Officers Or Stockholders,payable,True,l10n_na.na_chart_template
na_account_account_72223,72223,Affiliate,payable,True,l10n_na.na_chart_template
na_account_account_72224,72224,Other Related Parties,payable,True,l10n_na.na_chart_template
na_account_account_731141,731141,Interest Revenue,income_other,False,l10n_na.na_chart_template
na_account_account_731142,731142,Dividend Revenue,income_other,False,l10n_na.na_chart_template
na_account_account_731143,731143,Royalties Revenue,income_other,False,l10n_na.na_chart_template
na_account_account_731144,731144,Rent Revenue,income_other,False,l10n_na.na_chart_template
na_account_account_731145,731145,Gains,income_other,False,l10n_na.na_chart_template
na_account_account_73121,73121,Sales To Officers,income_other,False,l10n_na.na_chart_template
na_account_account_73122,73122,Sales To Other Related Parties,income_other,False,l10n_na.na_chart_template
na_account_account_732111,732111,Material And Consumables,expense,False,l10n_na.na_chart_template
na_account_account_732112,732112,Services,expense,False,l10n_na.na_chart_template
na_account_account_7321211,7321211,Cost Of Products Sold,expense_direct_cost,False,l10n_na.na_chart_template
na_account_account_7321212,7321212,Cost Of Merchandise Sold,expense_direct_cost,False,l10n_na.na_chart_template
na_account_account_7321213,7321213,Cost Of Services Rendered,expense_direct_cost,False,l10n_na.na_chart_template
na_account_account_7321231,7321231,Management Fees,expense,False,l10n_na.na_chart_template
na_account_account_7321232,7321232,Professional Services,expense,False,l10n_na.na_chart_template
na_account_account_7321233,7321233,Licensing Fees,expense,False,l10n_na.na_chart_template
na_account_account_7321234,7321234,Research And Development Costs,expense,False,l10n_na.na_chart_template
na_account_account_7321241,7321241,Interest Expense,expense,False,l10n_na.na_chart_template
na_account_account_7321242,7321242,Royalties Expense,expense,False,l10n_na.na_chart_template
na_account_account_7321243,7321243,Rent Expense,expense,False,l10n_na.na_chart_template
na_account_account_7321244,7321244,Losses,expense,False,l10n_na.na_chart_template
na_account_account_73221,73221,Purchases From Officers,expense,False,l10n_na.na_chart_template
na_account_account_73222,73222,Purchases From Other Related Parties,expense,False,l10n_na.na_chart_template
